2016-07-19 20:44:00 status triggers-pending systemd:amd64 229-4ubuntu7
2016-07-19 20:44:00 status triggers-pending ureadahead:amd64 0.100.0-19
2016-07-19 20:44:00 status half-installed keyboard-configuration:all 1.108ubuntu15
2016-07-19 20:44:00 status unpacked keyboard-configuration:all 1.108ubuntu15.2
2016-07-19 20:44:00 status unpacked keyboard-configuration:all 1.108ubuntu15.2
2016-07-19 20:44:00 upgrade initramfs-tools-bin:amd64 0.122ubuntu8 0.122ubuntu8.1
2016-07-19 20:44:00 status half-configured initramfs-tools-bin:amd64 0.122ubuntu8
2016-07-19 20:44:00 status unpacked initramfs-tools-bin:amd64 0.122ubuntu8
2016-07-19 20:44:00 status half-installed initramfs-tools-bin:amd64 0.122ubuntu8
2016-07-19 20:44:00 status half-installed initramfs-tools-bin:amd64 0.122ubuntu8
2016-07-19 20:44:00 status unpacked initramfs-tools-bin:amd64 0.122ubuntu8.1
2016-07-19 20:44:00 status unpacked initramfs-tools-bin:amd64 0.122ubuntu8.1
2016-07-19 20:44:01 upgrade libklibc:amd64 2.0.4-8ubuntu1 2.0.4-8ubuntu1.16.04.1
2016-07-19 20:44:01 status half-configured libklibc:amd64 2.0.4-8ubuntu1
2016-07-19 20:44:01 status unpacked libklibc:amd64 2.0.4-8ubuntu1
2016-07-19 20:44:01 status half-installed libklibc:amd64 2.0.4-8ubuntu1
2016-07-19 20:44:01 status half-installed libklibc:amd64 2.0.4-8ubuntu1
2016-07-19 20:44:01 status unpacked libklibc:amd64 2.0.4-8ubuntu1.16.04.1
2016-07-19 20:44:01 status unpacked libklibc:amd64 2.0.4-8ubuntu1.16.04.1
2016-07-19 20:44:01 upgrade lsb-base:all 9.20160110 9.20160110ubuntu0.2
2016-07-19 20:44:01 status half-configured lsb-base:all 9.20160110
2016-07-19 20:44:01 status unpacked lsb-base:all 9.20160110
2016-07-19 20:44:01 status half-installed lsb-base:all 9.20160110
2016-07-19 20:44:01 status half-installed lsb-base:all 9.20160110
2016-07-19 20:44:01 status unpacked lsb-base:all 9.20160110ubuntu0.2
2016-07-19 20:44:01 status unpacked lsb-base:all 9.20160110ubuntu0.2
2016-07-19 20:44:01 trigproc ureadahead:amd64 0.100.0-19 <none>
2016-07-19 20:44:01 status half-configured ureadahead:amd64 0.100.0-19
2016-07-19 20:44:01 status installed ureadahead:amd64 0.100.0-19
2016-07-19 20:44:01 trigproc systemd:amd64 229-4ubuntu7 <none>
2016-07-19 20:44:01 status half-configured systemd:amd64 229-4ubuntu7
2016-07-19 20:44:01 status installed systemd:amd64 229-4ubuntu7
2016-07-19 20:44:01 startup packages configure
2016-07-19 20:44:01 configure lsb-base:all 9.20160110ubuntu0.2 <none>
2016-07-19 20:44:01 status unpacked lsb-base:all 9.20160110ubuntu0.2
2016-07-19 20:44:01 status half-configured lsb-base:all 9.20160110ubuntu0.2
2016-07-19 20:44:01 status installed lsb-base:all 9.20160110ubuntu0.2
2016-07-19 20:44:01 startup archives unpack
2016-07-19 20:44:01 upgrade util-linux:amd64 2.27.1-6ubuntu3 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status half-configured util-linux:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:01 status half-installed util-linux:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:01 status triggers-pending systemd:amd64 229-4ubuntu7
2016-07-19 20:44:01 status triggers-pending ureadahead:amd64 0.100.0-19
2016-07-19 20:44:01 status triggers-pending ureadahead:amd64 0.100.0-19
2016-07-19 20:44:01 status triggers-pending mime-support:all 3.59ubuntu1
2016-07-19 20:44:01 status half-installed util-linux:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 trigproc ureadahead:amd64 0.100.0-19 <none>
2016-07-19 20:44:01 status half-configured ureadahead:amd64 0.100.0-19
2016-07-19 20:44:01 status installed ureadahead:amd64 0.100.0-19
2016-07-19 20:44:01 trigproc mime-support:all 3.59ubuntu1 <none>
2016-07-19 20:44:01 status half-configured mime-support:all 3.59ubuntu1
2016-07-19 20:44:01 status installed mime-support:all 3.59ubuntu1
2016-07-19 20:44:01 startup packages configure
2016-07-19 20:44:01 configure util-linux:amd64 2.27.1-6ubuntu3.1 <none>
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status unpacked util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status half-configured util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status installed util-linux:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 trigproc systemd:amd64 229-4ubuntu7 <none>
2016-07-19 20:44:01 status half-configured systemd:amd64 229-4ubuntu7
2016-07-19 20:44:01 status installed systemd:amd64 229-4ubuntu7
2016-07-19 20:44:01 startup archives unpack
2016-07-19 20:44:01 upgrade mount:amd64 2.27.1-6ubuntu3 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status half-configured mount:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:01 status unpacked mount:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:01 status half-installed mount:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:01 status half-installed mount:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:01 status unpacked mount:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:01 status unpacked mount:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:02 startup packages configure
2016-07-19 20:44:02 configure mount:amd64 2.27.1-6ubuntu3.1 <none>
2016-07-19 20:44:02 status unpacked mount:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:02 status half-configured mount:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:02 status installed mount:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:02 startup archives unpack
2016-07-19 20:44:02 upgrade gcc-5-base:amd64 5.3.1-14ubuntu2 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 status half-configured gcc-5-base:amd64 5.3.1-14ubuntu2
2016-07-19 20:44:02 status unpacked gcc-5-base:amd64 5.3.1-14ubuntu2
2016-07-19 20:44:02 status half-installed gcc-5-base:amd64 5.3.1-14ubuntu2
2016-07-19 20:44:02 status half-installed gcc-5-base:amd64 5.3.1-14ubuntu2
2016-07-19 20:44:02 status unpacked gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 status unpacked gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 startup packages configure
2016-07-19 20:44:02 configure gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.1 <none>
2016-07-19 20:44:02 status unpacked gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 status half-configured gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 status installed gcc-5-base:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 startup archives unpack
2016-07-19 20:44:02 upgrade libstdc++6:amd64 5.3.1-14ubuntu2 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status half-configured libstdc++6:amd64 5.3.1-14ubuntu2
2016-07-19 20:44:02 status unpacked libstdc++6:amd64 5.3.1-14ubuntu2
2016-07-19 20:44:02 status half-installed libstdc++6:amd64 5.3.1-14ubuntu2
2016-07-19 20:44:02 status half-installed libstdc++6:amd64 5.3.1-14ubuntu2
2016-07-19 20:44:02 status unpacked libstdc++6:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 status unpacked libstdc++6:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:02 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 startup packages configure
2016-07-19 20:44:02 configure libstdc++6:amd64 5.4.0-6ubuntu1~16.04.1 <none>
2016-07-19 20:44:02 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status unpacked libstdc++6:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 status half-configured libstdc++6:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 status installed libstdc++6:amd64 5.4.0-6ubuntu1~16.04.1
2016-07-19 20:44:02 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:02 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 startup archives unpack
2016-07-19 20:44:02 upgrade libapt-pkg5.0:amd64 1.2.10ubuntu1 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status half-configured libapt-pkg5.0:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status unpacked libapt-pkg5.0:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status half-installed libapt-pkg5.0:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status half-installed libapt-pkg5.0:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status unpacked libapt-pkg5.0:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status unpacked libapt-pkg5.0:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:02 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 startup packages configure
2016-07-19 20:44:02 configure libapt-pkg5.0:amd64 1.2.12~ubuntu16.04.1 <none>
2016-07-19 20:44:02 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status unpacked libapt-pkg5.0:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status half-configured libapt-pkg5.0:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status installed libapt-pkg5.0:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:02 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 startup archives unpack
2016-07-19 20:44:02 upgrade libapt-inst2.0:amd64 1.2.10ubuntu1 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status half-configured libapt-inst2.0:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status unpacked libapt-inst2.0:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status half-installed libapt-inst2.0:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status half-installed libapt-inst2.0:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status unpacked libapt-inst2.0:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status unpacked libapt-inst2.0:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 upgrade apt:amd64 1.2.10ubuntu1 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status half-configured apt:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status unpacked apt:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status half-installed apt:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status half-installed apt:amd64 1.2.10ubuntu1
2016-07-19 20:44:02 status unpacked apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status unpacked apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:02 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 startup packages configure
2016-07-19 20:44:02 configure apt:amd64 1.2.12~ubuntu16.04.1 <none>
2016-07-19 20:44:02 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:02 status unpacked apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status unpacked apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status unpacked apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status unpacked apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status unpacked apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status unpacked apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:02 status half-configured apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:03 status installed apt:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:03 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:03 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:03 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:03 startup archives unpack
2016-07-19 20:44:03 upgrade apt-utils:amd64 1.2.10ubuntu1 1.2.12~ubuntu16.04.1
2016-07-19 20:44:03 status half-configured apt-utils:amd64 1.2.10ubuntu1
2016-07-19 20:44:03 status unpacked apt-utils:amd64 1.2.10ubuntu1
2016-07-19 20:44:03 status half-installed apt-utils:amd64 1.2.10ubuntu1
2016-07-19 20:44:03 status half-installed apt-utils:amd64 1.2.10ubuntu1
2016-07-19 20:44:03 status unpacked apt-utils:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:03 status unpacked apt-utils:amd64 1.2.12~ubuntu16.04.1
2016-07-19 20:44:03 upgrade systemd-sysv:amd64 229-4ubuntu4 229-4ubuntu7
2016-07-19 20:44:03 status half-configured systemd-sysv:amd64 229-4ubuntu4
2016-07-19 20:44:03 status unpacked systemd-sysv:amd64 229-4ubuntu4
2016-07-19 20:44:03 status half-installed systemd-sysv:amd64 229-4ubuntu4
2016-07-19 20:44:03 status half-installed systemd-sysv:amd64 229-4ubuntu4
2016-07-19 20:44:03 status unpacked systemd-sysv:amd64 229-4ubuntu7
2016-07-19 20:44:03 status unpacked systemd-sysv:amd64 229-4ubuntu7
2016-07-19 20:44:03 startup packages configure
2016-07-19 20:44:03 configure systemd-sysv:amd64 229-4ubuntu7 <none>
2016-07-19 20:44:03 status unpacked systemd-sysv:amd64 229-4ubuntu7
2016-07-19 20:44:03 status half-configured systemd-sysv:amd64 229-4ubuntu7
2016-07-19 20:44:03 status installed systemd-sysv:amd64 229-4ubuntu7
2016-07-19 20:44:03 startup archives unpack
2016-07-19 20:44:03 upgrade libssl1.0.0:amd64 1.0.2g-1ubuntu4 1.0.2g-1ubuntu4.1
2016-07-19 20:44:03 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:03 status half-configured libssl1.0.0:amd64 1.0.2g-1ubuntu4
2016-07-19 20:44:03 status unpacked libssl1.0.0:amd64 1.0.2g-1ubuntu4
2016-07-19 20:44:03 status half-installed libssl1.0.0:amd64 1.0.2g-1ubuntu4
2016-07-19 20:44:03 status half-installed libssl1.0.0:amd64 1.0.2g-1ubuntu4
2016-07-19 20:44:03 status unpacked libssl1.0.0:amd64 1.0.2g-1ubuntu4.1
2016-07-19 20:44:03 status unpacked libssl1.0.0:amd64 1.0.2g-1ubuntu4.1
2016-07-19 20:44:03 upgrade python3.5:amd64 3.5.1-10 3.5.2-2~16.01
2016-07-19 20:44:03 status half-configured python3.5:amd64 3.5.1-10
2016-07-19 20:44:03 status unpacked python3.5:amd64 3.5.1-10
2016-07-19 20:44:03 status half-installed python3.5:amd64 3.5.1-10
2016-07-19 20:44:03 status triggers-pending mime-support:all 3.59ubuntu1
2016-07-19 20:44:03 status half-installed python3.5:amd64 3.5.1-10
2016-07-19 20:44:03 status unpacked python3.5:amd64 3.5.2-2~16.01
2016-07-19 20:44:03 status unpacked python3.5:amd64 3.5.2-2~16.01
2016-07-19 20:44:03 upgrade libpython3.5-stdlib:amd64 3.5.1-10 3.5.2-2~16.01
2016-07-19 20:44:03 status half-configured libpython3.5-stdlib:amd64 3.5.1-10
2016-07-19 20:44:03 status unpacked libpython3.5-stdlib:amd64 3.5.1-10
2016-07-19 20:44:03 status half-installed libpython3.5-stdlib:amd64 3.5.1-10
2016-07-19 20:44:04 status half-installed libpython3.5-stdlib:amd64 3.5.1-10
2016-07-19 20:44:04 status unpacked libpython3.5-stdlib:amd64 3.5.2-2~16.01
2016-07-19 20:44:04 status unpacked libpython3.5-stdlib:amd64 3.5.2-2~16.01
2016-07-19 20:44:04 upgrade python3.5-minimal:amd64 3.5.1-10 3.5.2-2~16.01
2016-07-19 20:44:04 status half-configured python3.5-minimal:amd64 3.5.1-10
2016-07-19 20:44:04 status unpacked python3.5-minimal:amd64 3.5.1-10
2016-07-19 20:44:04 status half-installed python3.5-minimal:amd64 3.5.1-10
2016-07-19 20:44:04 status half-installed python3.5-minimal:amd64 3.5.1-10
2016-07-19 20:44:04 status unpacked python3.5-minimal:amd64 3.5.2-2~16.01
2016-07-19 20:44:04 status unpacked python3.5-minimal:amd64 3.5.2-2~16.01
2016-07-19 20:44:04 upgrade libpython3.5-minimal:amd64 3.5.1-10 3.5.2-2~16.01
2016-07-19 20:44:04 status half-configured libpython3.5-minimal:amd64 3.5.1-10
2016-07-19 20:44:04 status unpacked libpython3.5-minimal:amd64 3.5.1-10
2016-07-19 20:44:04 status half-installed libpython3.5-minimal:amd64 3.5.1-10
2016-07-19 20:44:04 status half-installed libpython3.5-minimal:amd64 3.5.1-10
2016-07-19 20:44:04 status unpacked libpython3.5-minimal:amd64 3.5.2-2~16.01
2016-07-19 20:44:04 status unpacked libpython3.5-minimal:amd64 3.5.2-2~16.01
2016-07-19 20:44:04 upgrade libexpat1:amd64 2.1.0-7 2.1.0-7ubuntu0.16.04.2
2016-07-19 20:44:04 status half-configured libexpat1:amd64 2.1.0-7
2016-07-19 20:44:04 status unpacked libexpat1:amd64 2.1.0-7
2016-07-19 20:44:04 status half-installed libexpat1:amd64 2.1.0-7
2016-07-19 20:44:04 status half-installed libexpat1:amd64 2.1.0-7
2016-07-19 20:44:04 status unpacked libexpat1:amd64 2.1.0-7ubuntu0.16.04.2
2016-07-19 20:44:04 status unpacked libexpat1:amd64 2.1.0-7ubuntu0.16.04.2
2016-07-19 20:44:04 upgrade libfdisk1:amd64 2.27.1-6ubuntu3 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 status half-configured libfdisk1:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:04 status unpacked libfdisk1:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:04 status half-installed libfdisk1:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:04 status half-installed libfdisk1:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:04 status unpacked libfdisk1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 status unpacked libfdisk1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:04 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:04 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:04 trigproc mime-support:all 3.59ubuntu1 <none>
2016-07-19 20:44:04 status half-configured mime-support:all 3.59ubuntu1
2016-07-19 20:44:04 status installed mime-support:all 3.59ubuntu1
2016-07-19 20:44:04 startup packages configure
2016-07-19 20:44:04 configure libfdisk1:amd64 2.27.1-6ubuntu3.1 <none>
2016-07-19 20:44:04 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:04 status unpacked libfdisk1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 status half-configured libfdisk1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 status installed libfdisk1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:04 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:04 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:04 startup archives unpack
2016-07-19 20:44:04 upgrade libsmartcols1:amd64 2.27.1-6ubuntu3 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:04 status half-configured libsmartcols1:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:04 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:04 status half-installed libsmartcols1:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:04 status half-installed libsmartcols1:amd64 2.27.1-6ubuntu3
2016-07-19 20:44:04 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:04 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:04 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:04 startup packages configure
2016-07-19 20:44:04 configure libsmartcols1:amd64 2.27.1-6ubuntu3.1 <none>
2016-07-19 20:44:04 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:04 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 status half-configured libsmartcols1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 status installed libsmartcols1:amd64 2.27.1-6ubuntu3.1
2016-07-19 20:44:04 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2016-07-19 20:44:04 status half-configured libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:05 status installed libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:05 startup archives unpack
2016-07-19 20:44:05 upgrade tzdata:all 2016d-0ubuntu0.16.04 2016f-0ubuntu0.16.04
2016-07-19 20:44:05 status half-configured tzdata:all 2016d-0ubuntu0.16.04
2016-07-19 20:44:05 status unpacked tzdata:all 2016d-0ubuntu0.16.04
2016-07-19 20:44:05 status half-installed tzdata:all 2016d-0ubuntu0.16.04
2016-07-19 20:44:05 status half-installed tzdata:all 2016d-0ubuntu0.16.04
2016-07-19 20:44:05 status unpacked tzdata:all 2016f-0ubuntu0.16.04
2016-07-19 20:44:05 status unpacked tzdata:all 2016f-0ubuntu0.16.04
2016-07-19 20:44:05 upgrade dh-python:all 2.20151103ubuntu1 2.20151103ubuntu1.1
2016-07-19 20:44:05 status half-configured dh-python:all 2.20151103ubuntu1
2016-07-19 20:44:05 status unpacked dh-python:all 2.20151103ubuntu1
2016-07-19 20:44:05 status half-installed dh-python:all 2.20151103ubuntu1
2016-07-19 20:44:05 status half-installed dh-python:all 2.20151103ubuntu1
2016-07-19 20:44:05 status unpacked dh-python:all 2.20151103ubuntu1.1
2016-07-19 20:44:05 status unpacked dh-python:all 2.20151103ubuntu1.1
2016-07-19 20:44:05 upgrade distro-info-data:all 0.28 0.28ubuntu0.1
2016-07-19 20:44:05 status half-configured distro-info-data:all 0.28
2016-07-19 20:44:05 status unpacked distro-info-data:all 0.28
2016-07-19 20:44:05 status half-installed distro-info-data:all 0.28
2016-07-19 20:44:05 status half-installed distro-info-data:all 0.28
2016-07-19 20:44:05 status unpacked distro-info-data:all 0.28ubuntu0.1
2016-07-19 20:44:05 status unpacked distro-info-data:all 0.28ubuntu0.1
2016-07-19 20:44:05 upgrade libisc-export160:amd64 1:9.10.3.dfsg.P4-8 1:9.10.3.dfsg.P4-8ubuntu1
2016-07-19 20:44:05 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2016-07-19 20:44:05 status half-configured libisc-export160:amd64 1:9.10.3.dfsg.P4-8
2016-07-19 20:44:05 status unpacked libisc-export160:amd64 1:9.10.3.dfsg.P4-8
2016-07-19 20:44:05 status half-installed libisc-export160:amd64 1:9.10.3.dfsg.P4-8
2016-07-19 20:44:06 status half-installed libisc-export160:amd64 1:9.10.3.dfsg.P4-8
2016-07-19 20:44:06 status unpacked libisc-export160:amd64 1:9.10.3.dfsg.P4-8ubuntu1
2016-07-19 20:44:06 status unpacked libisc-export160:amd64 1:9.10.3.dfsg.P4-8ubuntu1
2016-07-19 20:44:06 upgrade libdns-export162:amd64 1:9.10.3.dfsg.P4-8 1:9.10.3.dfsg.P4-8ubuntu1
2016-07-19 20:44:06 status half-configured libdns-export162:amd64 1:9.10.3.dfsg.P4-8
2016-07-19 20:44:06 status unpacked libdns-export162:amd64 1:9.10.3.dfsg.P4-8
2016-07-19 20:44:06 status half-installed libdns-export162:amd64 1:9.10.3.dfsg.P4-8
2016-07-19 20:44:06 status half-installed libdns-export162:amd64 1:9.10.3.dfsg.P4-8
2016-07-19 20:44:06 status unpacked libdns-export162:amd64 1:9.10.3.dfsg.P4-8ubuntu1
2016-07-19 20:44:06 status unpacked libdns-export162:amd64 1:9.10.3.dfsg.P4-8ubuntu1
2016-07-19 20:44:06 upgrade isc-dhcp-client:amd64 4.3.3-5ubuntu12 4.3.3-5ubuntu12.1
2016-07-19 20:44:06 status half-configured isc-dhcp-client:amd64 4.3.3-5ubuntu12
2016-07-19 20:44:06 status unpacked isc-dhcp-client:amd64 4.3.3-5ubuntu12
2016-07-19 20:44:06 status half-installed isc-dhcp-client:amd64 4.3.3-5ubuntu12
2016-07-19 20:44:06 status half-installed isc-dhcp-client:amd64 4.3.3-5ubuntu12
2016-07-19 20:44:06 status unpacked isc-dhcp-client:amd64 4.3.3-5ubuntu12.1
2016-07-19 20:44:06 status unpacked isc-dhcp-client:amd64 4.3.3-5ubuntu12.1
2016-07-19 20:44:06 upgrade isc-dhcp-common:amd64 4.3.3-5ubuntu12 4.3.3-5ubuntu12.1
2016-07-19 20:44:06 status half-configured isc-dhcp-common:amd64 4.3.3-5ubuntu12
2016-07-19 20:44:06 status unpacked isc-dhcp-common:amd64 4.3.3-5ubuntu12
2016-07-19 20:44:06 status half-installed isc-dhcp-common:amd64 4.3.3-5ubuntu12
2016-07-19 20:44:06 status half-installed isc-dhcp-common:amd64 4.3.3-5ubuntu12
2016-07-19 20:44:06 status unpacked isc-dhcp-common:amd64 4.3.3-5ubuntu12.1
2016-07-19 20:44:06 status unpacked isc-dhcp-common:amd64 4.3.3-5ubuntu12.1
2016-07-19 20:44:06 upgrade libtasn1-6:amd64 4.7-3 4.7-3ubuntu0.16.04.1
2016-07-19 20:44:06 status half-configured libtasn1-6:amd64 4.7-3
2016-07-19 20:44:06 status unpacked libtasn1-6:amd64 4.7-3
2016-07-19 20:44:06 status half-installed libtasn1-6:amd64 4.7-3
2016-07-19 20:44:06 status half-installed libtasn1-6:amd64 4.7-3
